transaction_id,passenger_id,passenger_name,date,route,ticket_type,fare_paid_lkr,is_fraud,fraud_type,risk_score,risk_category,reason_for_flagging,suspected_fraud_type
TXN107205,PSG100728,Chaminda Weerasinghe,2024-01-19,Colombo Fort - Badulla,Full Fare,180,0,,17.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107204,PSG101663,Ruwan Bandara,2024-01-19,Kandy - Badulla (Upcountry local),Full Fare,420,0,,14.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107200,PSG102832,Kavindi Weerasinghe,2024-01-19,Colombo Fort - Anuradhapura,Senior Citizen Concession,90,0,,17.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107201,PSG102158,Chaminda Rathnayake,2024-01-19,Colombo Fort - Trincomalee,Full Fare,420,0,,18.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107209,PSG102429,Ashan Kumara,2024-01-20,Colombo Fort - Galle,Student Concession,72,0,,28.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107210,PSG102987,Gayan Karunaratne,2024-01-20,Kandy - Badulla (Upcountry local),Full Fare,180,0,,22.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107212,PSG100942,Dilani Jayawardena,2024-01-20,Colombo Fort - Ratnapura Line,Full Fare,180,1,Suspicious Resale,88.5,High,Online booking with no assigned seat (possible resale); Passenger has multiple prior fraud incidents,Suspicious Resale
TXN107213,PSG102990,Dilani Kumara,2024-01-20,Colombo Fort - Ratnapura Line,Senior Citizen Concession,210,0,,27.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107207,PSG100135,Dinesh Perera,2024-01-20,Colombo Fort - Ratnapura Line,Senior Citizen Concession,90,0,,25.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107208,PSG102417,Chaminda Karunaratne,2024-01-20,Colombo Fort - Galle,Student Concession,72,0,,29.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107214,PSG101708,Dilani Wijesekara,2024-01-20,Colombo Fort - Vavuniya,Full Fare,180,0,,26.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107211,PSG101423,Sanduni Dissanayake,2024-01-20,Colombo Fort - Kandy,Season Ticket,90,0,,38.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107217,PSG102961,Chathurika Rajapaksha,2024-01-21,Colombo Fort - Ratnapura Line,Full Fare,180,0,,22.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107216,PSG102446,Kamal Perera,2024-01-21,Colombo Fort - Ratnapura Line,Full Fare,180,0,,14.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107219,PSG100649,Nadeesha Perera,2024-01-21,Colombo Fort - Jaffna,Senior Citizen Concession,210,0,,41.4,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107222,PSG100469,Ravindu Karunaratne,2024-01-21,Colombo Fort - Matara,Full Fare,180,0,,9.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107221,PSG100884,Sunil Jayawardena,2024-01-21,Maradana - Puttalam,Student Concession,72,0,,30.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107225,PSG101423,Sanduni Dissanayake,2024-01-21,Maradana - Puttalam,Full Fare,180,0,,15.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107223,PSG101013,Dilani Rajapaksha,2024-01-21,Colombo Fort - Jaffna,Full Fare,180,1,Ticket Reuse,53.5,Medium,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN107220,PSG100261,Chamara de Zoysa,2024-01-21,Colombo Fort - Kandy,Student Concession,168,0,,29.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107215,PSG102179,Anushka Rajapaksha,2024-01-21,Colombo Fort - Anuradhapura,Full Fare,180,0,,15.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107218,PSG100752,Sithumini Bandara,2024-01-21,Colombo Fort - Batticaloa,Season Ticket,210,0,,35.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107224,PSG101817,Gayan Weerasinghe,2024-01-21,Colombo Fort - Kurunegala,Full Fare,180,0,,34.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107226,PSG102604,Ishara Perera,2024-01-22,Colombo Fort - Jaffna,Full Fare,180,0,,26.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107227,PSG101011,Chathurika Senanayake,2024-01-22,Colombo Fort - Ratnapura Line,Full Fare,420,0,,17.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107229,PSG100252,Dinesh Weerasinghe,2024-01-22,Colombo Fort - Vavuniya,Season Ticket,210,0,,18.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107228,PSG101953,Hansika Rajapaksha,2024-01-22,Maradana - Puttalam,Senior Citizen Concession,210,0,,36.6,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN107234,PSG101224,Malsha Jayawardena,2024-01-23,Colombo Fort - Kurunegala,Full Fare,180,0,,12.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107232,PSG100856,Yasas Herath,2024-01-23,Colombo Fort - Trincomalee,Full Fare,180,0,,19.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107231,PSG100856,Yasas Herath,2024-01-23,Colombo Fort - Trincomalee,Full Fare,180,0,,21.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107240,PSG103059,Nadeesha Gunawardena,2024-01-23,Colombo Fort - Galle,Senior Citizen Concession,90,0,,14.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107237,PSG100531,Ruwan Herath,2024-01-23,Colombo Fort - Ratnapura Line,Student Concession,72,0,,18.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107236,PSG100090,Gayan Jayawardena,2024-01-23,Colombo Fort - Galle,Full Fare,180,0,,6.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107235,PSG102562,Saman Herath,2024-01-23,Kandy - Badulla (Upcountry local),Full Fare,180,0,,12.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107241,PSG100972,Tharindu Silva,2024-01-23,Maradana - Puttalam,Government Employee Concession,570,0,,29.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107233,PSG101953,Hansika Rajapaksha,2024-01-23,Colombo Fort - Anuradhapura,Season Ticket,475,0,,45.2,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN107238,PSG100685,Yasas Wickramasinghe,2024-01-23,Maradana - Puttalam,Student Concession,72,0,,18.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107242,PSG102999,Sachini Fernando,2024-01-23,Colombo Fort - Jaffna,Student Concession,72,0,,28.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107239,PSG100917,Nuwan Silva,2024-01-23,Kandy - Badulla (Upcountry local),Full Fare,180,1,Ticket Reuse,63.5,Medium,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN107230,PSG102165,Chamara Gunawardena,2024-01-23,Colombo Fort - Trincomalee,Student Concession,72,0,,28.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107243,PSG102150,Dinesh Ekanayake,2024-01-23,Colombo Fort - Galle,Full Fare,180,0,,40.4,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107245,PSG101980,Gayan Wijesekara,2024-01-24,Colombo Fort - Jaffna,Full Fare,180,0,,31.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107248,PSG100126,Chamara Wickramasinghe,2024-01-24,Colombo Fort - Galle,Full Fare,420,0,,13.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107250,PSG103040,Yasas Dissanayake,2024-01-24,Maradana - Puttalam,Government Employee Concession,108,0,,25.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107249,PSG101487,Nimal Weerasinghe,2024-01-24,Colombo Fort - Vavuniya,Full Fare,180,0,,14.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107247,PSG103080,Ashan Bandara,2024-01-24,Colombo Fort - Ratnapura Line,Season Ticket,210,1,Ticket Reuse,61.8,Medium,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN107246,PSG100841,Kamal Kumara,2024-01-24,Colombo Fort - Jaffna,Full Fare,950,0,,44.3,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107244,PSG101541,Dinesh Bandara,2024-01-24,Colombo Fort - Anuradhapura,Government Employee Concession,252,0,,27.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107252,PSG102212,Lasith Wijesekara,2024-01-25,Kandy - Badulla (Upcountry local),Full Fare,420,1,Suspicious Resale,68.4,High,Online booking with no assigned seat (possible resale),Suspicious Resale
TXN107251,PSG101380,Ruwan Rathnayake,2024-01-25,Colombo Fort - Trincomalee,Student Concession,380,0,,41.2,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107256,PSG100253,Nadeesha Bandara,2024-01-25,Colombo Fort - Badulla,Student Concession,72,0,,14.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107254,PSG100579,Tharindu Wickramasinghe,2024-01-25,Colombo Fort - Negombo (Coastal Line local),Full Fare,180,0,,5.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107253,PSG100278,Sachini Wijesekara,2024-01-25,Colombo Fort - Negombo (Coastal Line local),Full Fare,180,0,,6.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107257,PSG102128,Lasith Fernando,2024-01-25,Colombo Fort - Galle,Full Fare,420,0,,25.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107255,PSG102951,Sunil Kumara,2024-01-25,Colombo Fort - Vavuniya,Full Fare,180,0,,24.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107267,PSG103143,Sunil Fernando,2024-01-26,Colombo Fort - Kurunegala,Student Concession,72,0,,45.5,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN107263,PSG102850,Dilani Dissanayake,2024-01-26,Colombo Fort - Jaffna,Senior Citizen Concession,168,1,Abnormal Concession Usage,90.3,High,Fare paid does not match official concession rate; Passenger has multiple prior fraud incidents,Abnormal Concession Usage
TXN107262,PSG102269,Sanduni Wijesekara,2024-01-26,Colombo Fort - Kurunegala,Full Fare,420,0,,29.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107265,PSG100917,Nuwan Silva,2024-01-26,Colombo Fort - Badulla,Student Concession,72,0,,31.0,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN107266,PSG101386,Priyantha Herath,2024-01-26,Maradana - Puttalam,Full Fare,180,0,,9.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107260,PSG101571,Ravindu Senanayake,2024-01-26,Colombo Fort - Kandy,Full Fare,180,0,,9.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107264,PSG102027,Nimal Dissanayake,2024-01-26,Colombo Fort - Batticaloa,Full Fare,180,0,,15.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107259,PSG103171,Chathurika Ekanayake,2024-01-26,Colombo Fort - Trincomalee,Government Employee Concession,108,0,,19.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107268,PSG102516,Kasun Silva,2024-01-26,Colombo Fort - Anuradhapura,Full Fare,180,0,,25.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107261,PSG102158,Chaminda Rathnayake,2024-01-26,Colombo Fort - Badulla,Student Concession,72,0,,17.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107258,PSG101678,Kamal Wijesekara,2024-01-26,Colombo Fort - Anuradhapura,Full Fare,180,0,,22.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107271,PSG101994,Nuwan Weerasinghe,2024-01-27,Colombo Fort - Vavuniya,Government Employee Concession,108,0,,21.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107274,PSG101048,Gayan Wijesekara,2024-01-27,Colombo Fort - Kurunegala,Full Fare,180,0,,33.9,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN107276,PSG101523,Hansika Kumara,2024-01-27,Colombo Fort - Anuradhapura,Season Ticket,90,0,,18.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107273,PSG100719,Lasith Rajapaksha,2024-01-27,Colombo Fort - Kandy,Student Concession,72,0,,24.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107269,PSG100839,Roshan Karunaratne,2024-01-27,Colombo Fort - Kurunegala,Student Concession,72,0,,17.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107272,PSG102489,Roshan Amarasinghe,2024-01-27,Colombo Fort - Batticaloa,Full Fare,180,0,,19.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107275,PSG102223,Lasith Jayawardena,2024-01-27,Colombo Fort - Jaffna,Full Fare,180,0,,21.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107270,PSG102007,Dinesh Silva,2024-01-27,Colombo Fort - Vavuniya,Full Fare,420,0,,26.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107278,PSG102848,Sunil Kumara,2024-01-28,Colombo Fort - Negombo (Coastal Line local),Senior Citizen Concession,475,0,,47.7,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107277,PSG101210,Ashan Kumara,2024-01-28,Colombo Fort - Trincomalee,Full Fare,420,0,,25.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107279,PSG100942,Dilani Jayawardena,2024-01-28,Colombo Fort - Batticaloa,Senior Citizen Concession,210,0,,62.8,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN107280,PSG102502,Malsha Rajapaksha,2024-01-28,Colombo Fort - Matara,Full Fare,420,0,,17.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107281,PSG100106,Malsha Rathnayake,2024-01-28,Kandy - Badulla (Upcountry local),Disability Concession,54,1,Suspicious Resale,82.2,High,Online booking with no assigned seat (possible resale),Suspicious Resale
TXN107282,PSG101085,Nimal Herath,2024-01-28,Colombo Fort - Kandy,Senior Citizen Concession,90,0,,37.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107285,PSG100689,Nadeesha Karunaratne,2024-01-29,Colombo Fort - Vavuniya,Student Concession,72,0,,33.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107284,PSG102284,Lasith Bandara,2024-01-29,Kandy - Badulla (Upcountry local),Full Fare,180,0,,8.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107283,PSG100725,Dinesh Perera,2024-01-29,Colombo Fort - Ratnapura Line,Full Fare,180,0,,14.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107287,PSG101199,Ashan Herath,2024-01-29,Colombo Fort - Galle,Student Concession,168,0,,21.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107286,PSG100584,Chaminda Abeywardena,2024-01-29,Colombo Fort - Anuradhapura,Full Fare,180,0,,15.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107294,PSG101848,Lasith Rathnayake,2024-01-30,Colombo Fort - Badulla,Full Fare,180,0,,9.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107288,PSG102157,Sachini Gunawardena,2024-01-30,Colombo Fort - Kurunegala,Student Concession,72,0,,18.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107291,PSG100413,Anushka Wijesekara,2024-01-30,Colombo Fort - Ratnapura Line,Full Fare,180,0,,26.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107289,PSG100802,Saman Wijesekara,2024-01-30,Colombo Fort - Badulla,Full Fare,180,0,,12.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107290,PSG101404,Malsha Jayawardena,2024-01-30,Colombo Fort - Kandy,Season Ticket,90,1,Ticket Reuse,57.4,Medium,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN107293,PSG102430,Kamal de Zoysa,2024-01-30,Maradana - Puttalam,Full Fare,420,1,Suspicious Resale,69.6,High,Online booking with no assigned seat (possible resale),Suspicious Resale
TXN107292,PSG102358,Yasas Rajapaksha,2024-01-30,Colombo Fort - Ratnapura Line,Senior Citizen Concession,90,0,,19.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN107301,PSG102814,Ravindu Perera,2024-01-31,Colombo Fort - Negombo (Coastal Line local),Disability Concession,126,0,,48.5,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
