transaction_id,passenger_id,passenger_name,date,time,day_of_week,route,travel_class,ticket_type,standard_fare_lkr,fare_paid_lkr,payment_method,booking_channel,seat_number,ticket_scan_count,inspection_status,is_fraud,fraud_type
TXN100140,PSG101422,Ravindu Weerasinghe,2020-02-03T00:00:00,12:22,Monday,Colombo Fort - Badulla,3rd Class,Senior Citizen Concession,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN100139,PSG102226,Ishara Herath,2020-02-03T00:00:00,18:00,Monday,Colombo Fort - Kandy,3rd Class,Government Employee Concession,180,108,Cash,Station Counter,,1,Not Inspected,0,None
TXN100144,PSG100118,Chathurika Rathnayake,2020-02-04T00:00:00,11:40,Tuesday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN100145,PSG100101,Ishara Ekanayake,2020-02-04T00:00:00,11:53,Tuesday,Maradana - Puttalam,2nd Class,Senior Citizen Concession,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN100143,PSG100951,Hansika Bandara,2020-02-04T00:00:00,12:03,Tuesday,Maradana - Puttalam,2nd Class,Student Concession,420,168,Online,Station Counter,,1,Inspected,0,None
TXN100142,PSG101845,Nuwan Amarasinghe,2020-02-04T00:00:00,17:03,Tuesday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Online,Online,54.0,1,Inspected,0,None
TXN100150,PSG102600,Ravindu Rathnayake,2020-02-05T00:00:00,05:36,Wednesday,Colombo Fort - Kandy,3rd Class,Senior Citizen Concession,180,90,Online,Online,88.0,1,Inspected,0,None
TXN100146,PSG101479,Nadeesha Weerasinghe,2020-02-05T00:00:00,12:50,Wednesday,Colombo Fort - Matara,3rd Class,Government Employee Concession,180,108,Online,Online,345.0,1,Not Inspected,0,None
TXN100149,PSG101448,Chathurika Amarasinghe,2020-02-05T00:00:00,14:53,Wednesday,Colombo Fort - Matara,3rd Class,Government Employee Concession,180,108,Online,Online,270.0,1,Inspected,0,None
TXN100151,PSG100051,Piyumi Perera,2020-02-05T00:00:00,15:35,Wednesday,Colombo Fort - Matara,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN100147,PSG100552,Lasith Jayawardena,2020-02-05T00:00:00,17:27,Wednesday,Maradana - Puttalam,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN100148,PSG100333,Nadeesha Wijesekara,2020-02-05T00:00:00,19:08,Wednesday,Maradana - Puttalam,3rd Class,Disability Concession,180,54,Online,Online,178.0,1,Not Inspected,0,None
TXN100156,PSG101057,Sachini Bandara,2020-02-06T00:00:00,08:02,Thursday,Colombo Fort - Anuradhapura,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN100155,PSG102167,Roshan Rathnayake,2020-02-06T00:00:00,09:04,Thursday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN100152,PSG100639,Nimal Wijesekara,2020-02-06T00:00:00,09:20,Thursday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Season Ticket,180,90,Online,Online,141.0,1,Inspected,0,None
TXN100153,PSG102146,Ishara Fernando,2020-02-06T00:00:00,09:39,Thursday,Colombo Fort - Jaffna,3rd Class,Full Fare,180,180,Online,Online,247.0,1,Inspected,0,None
TXN100154,PSG101608,Nimal Rathnayake,2020-02-06T00:00:00,17:35,Thursday,Colombo Fort - Matara,3rd Class,Senior Citizen Concession,180,90,Online,Online,8.0,1,Not Inspected,0,None
TXN100159,PSG100890,Kamal Wickramasinghe,2020-02-07T00:00:00,13:18,Friday,Colombo Fort - Anuradhapura,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Inspected,0,None
TXN100157,PSG101325,Yasas Wijesekara,2020-02-07T00:00:00,13:28,Friday,Colombo Fort - Jaffna,3rd Class,Senior Citizen Concession,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN100158,PSG101105,Anushka Kumara,2020-02-07T00:00:00,15:26,Friday,Kandy - Badulla (Upcountry local),3rd Class,Season Ticket,180,90,Online,Online,61.0,1,Not Inspected,0,None
TXN100161,PSG100825,Chamara Perera,2020-02-08T00:00:00,06:49,Saturday,Kandy - Badulla (Upcountry local),2nd Class,Full Fare,420,420,Online,Online,319.0,1,Not Inspected,0,None
TXN100160,PSG102319,Dilani Abeywardena,2020-02-08T00:00:00,08:10,Saturday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN100162,PSG100262,Lasith Wickramasinghe,2020-02-08T00:00:00,09:12,Saturday,Colombo Fort - Vavuniya,3rd Class,Season Ticket,180,90,Online,Online,64.0,1,Not Inspected,1,Suspicious Resale
TXN100163,PSG102071,Ruwan Rathnayake,2020-02-08T00:00:00,13:53,Saturday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Online,Online,240.0,1,Not Inspected,0,None
TXN100164,PSG102191,Kasun Senanayake,2020-02-09T00:00:00,07:17,Sunday,Colombo Fort - Jaffna,3rd Class,Full Fare,180,180,Online,Online,145.0,1,Not Inspected,0,None
TXN100165,PSG102414,Roshan Weerasinghe,2020-02-09T00:00:00,09:04,Sunday,Colombo Fort - Ratnapura Line,3rd Class,Season Ticket,180,90,Online,Online,304.0,1,Not Inspected,0,None
TXN100167,PSG102878,Lasith Karunaratne,2020-02-09T00:00:00,11:26,Sunday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN100168,PSG101914,Anushka Jayawardena,2020-02-09T00:00:00,14:11,Sunday,Colombo Fort - Kurunegala,3rd Class,Disability Concession,180,54,Online,Online,161.0,1,Not Inspected,0,None
TXN100166,PSG100277,Chaminda Karunaratne,2020-02-09T00:00:00,20:35,Sunday,Colombo Fort - Kandy,3rd Class,Senior Citizen Concession,180,90,Online,Online,43.0,1,Not Inspected,0,None
TXN100169,PSG100610,Chathurika Senanayake,2020-02-10T00:00:00,13:45,Monday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN100170,PSG101524,Chamara Herath,2020-02-10T00:00:00,19:54,Monday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Student Concession,420,168,Online,Online,111.0,1,Not Inspected,0,None
TXN100174,PSG102693,Ashan Rajapaksha,2020-02-11T00:00:00,05:14,Tuesday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN100173,PSG101592,Dilani Abeywardena,2020-02-11T00:00:00,05:38,Tuesday,Colombo Fort - Trincomalee,2nd Class,Government Employee Concession,420,231,Cash,Station Counter,,1,Not Inspected,1,Abnormal Concession Usage
TXN100175,PSG100592,Nuwan Wickramasinghe,2020-02-11T00:00:00,06:27,Tuesday,Colombo Fort - Kandy,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN100171,PSG101969,Hansika Karunaratne,2020-02-11T00:00:00,16:00,Tuesday,Colombo Fort - Kandy,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN100172,PSG100591,Anushka Rathnayake,2020-02-11T00:00:00,20:13,Tuesday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Online,Station Counter,,1,Not Inspected,0,None
TXN100178,PSG101557,Kasun Weerasinghe,2020-02-12T00:00:00,10:20,Wednesday,Colombo Fort - Kandy,2nd Class,Full Fare,420,420,Online,Online,272.0,1,Not Inspected,0,None
TXN100176,PSG101095,Kasun Rathnayake,2020-02-12T00:00:00,13:07,Wednesday,Kandy - Badulla (Upcountry local),3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN100177,PSG102194,Kasun Senanayake,2020-02-12T00:00:00,14:45,Wednesday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN100180,PSG102823,Yasas Rajapaksha,2020-02-13T00:00:00,05:53,Thursday,Colombo Fort - Galle,3rd Class,Season Ticket,180,90,Online,Online,120.0,1,Not Inspected,0,None
TXN100183,PSG101312,Roshan Senanayake,2020-02-13T00:00:00,06:36,Thursday,Colombo Fort - Kandy,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN100181,PSG101646,Ashan Gunawardena,2020-02-13T00:00:00,09:52,Thursday,Colombo Fort - Galle,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN100182,PSG100706,Ashan Kumara,2020-02-13T00:00:00,14:49,Thursday,Colombo Fort - Badulla,2nd Class,Full Fare,420,420,Online,Online,250.0,1,Not Inspected,0,None
TXN100179,PSG101131,Nimal Karunaratne,2020-02-13T00:00:00,20:41,Thursday,Colombo Fort - Vavuniya,2nd Class,Full Fare,420,420,Online,Online,190.0,1,Not Inspected,0,None
TXN100184,PSG101041,Lasith Ekanayake,2020-02-14T00:00:00,05:32,Friday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Online,Online,255.0,1,Inspected,0,None
TXN100185,PSG101041,Lasith Ekanayake,2020-02-15T00:00:00,09:23,Saturday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN100189,PSG100779,Chaminda Wijesekara,2020-02-16T00:00:00,08:28,Sunday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Online,Online,118.0,1,Not Inspected,0,None
TXN100192,PSG100124,Malsha Perera,2020-02-16T00:00:00,10:31,Sunday,Colombo Fort - Vavuniya,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN100191,PSG102041,Malsha Kumara,2020-02-16T00:00:00,10:53,Sunday,Kandy - Badulla (Upcountry local),2nd Class,Student Concession,420,168,Online,Online,263.0,1,Inspected,0,None
TXN100190,PSG100547,Lasith Fernando,2020-02-16T00:00:00,11:14,Sunday,Colombo Fort - Badulla,3rd Class,Disability Concession,180,54,Online,Online,239.0,1,Not Inspected,0,None
TXN100194,PSG100449,Sunil Amarasinghe,2020-02-16T00:00:00,11:28,Sunday,Colombo Fort - Vavuniya,3rd Class,Student Concession,180,72,Online,Online,115.0,1,Not Inspected,0,None
TXN100187,PSG100854,Ashan Bandara,2020-02-16T00:00:00,12:33,Sunday,Maradana - Puttalam,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN100186,PSG101927,Ishara Herath,2020-02-16T00:00:00,13:17,Sunday,Colombo Fort - Galle,1st Class,Season Ticket,950,475,Online,Station Counter,,1,Not Inspected,0,None
TXN100193,PSG100413,Anushka Wijesekara,2020-02-16T00:00:00,14:29,Sunday,Colombo Fort - Anuradhapura,2nd Class,Full Fare,420,420,Online,Online,394.0,1,Not Inspected,0,None
TXN100188,PSG100113,Piyumi Senanayake,2020-02-16T00:00:00,18:15,Sunday,Colombo Fort - Galle,1st Class,Full Fare,950,950,Online,Online,251.0,1,Not Inspected,0,None
TXN100195,PSG103184,Nimal Fernando,2020-02-16T00:00:00,18:36,Sunday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN100200,PSG102263,Nimal Fernando,2020-02-17T00:00:00,11:07,Monday,Colombo Fort - Vavuniya,2nd Class,Full Fare,420,420,Online,Station Counter,,1,Not Inspected,0,None
TXN100196,PSG101331,Ruwan Weerasinghe,2020-02-17T00:00:00,11:58,Monday,Maradana - Puttalam,1st Class,Full Fare,950,950,Cash,Station Counter,,1,Not Inspected,0,None
TXN100199,PSG102417,Chaminda Karunaratne,2020-02-17T00:00:00,12:49,Monday,Colombo Fort - Batticaloa,2nd Class,Government Employee Concession,420,252,Cash,Station Counter,,1,Not Inspected,0,None
TXN100198,PSG103139,Kamal Dissanayake,2020-02-17T00:00:00,12:51,Monday,Colombo Fort - Kandy,2nd Class,Senior Citizen Concession,420,210,Online,Station Counter,,1,Inspected,0,None
TXN100197,PSG101970,Kavindi Wickramasinghe,2020-02-17T00:00:00,14:34,Monday,Colombo Fort - Ratnapura Line,2nd Class,Student Concession,420,168,Online,Online,239.0,1,Inspected,0,None
TXN100203,PSG101953,Hansika Rajapaksha,2020-02-18T00:00:00,11:34,Tuesday,Kandy - Badulla (Upcountry local),2nd Class,Senior Citizen Concession,420,210,Cash,Station Counter,,5,Not Inspected,1,Ticket Reuse
TXN100201,PSG100560,Nimal Fernando,2020-02-18T00:00:00,11:49,Tuesday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Online,Online,114.0,1,Not Inspected,0,None
TXN100204,PSG100226,Ishara Perera,2020-02-18T00:00:00,14:00,Tuesday,Colombo Fort - Jaffna,3rd Class,Full Fare,180,180,Online,Online,170.0,1,Not Inspected,0,None
TXN100205,PSG102096,Sachini Perera,2020-02-18T00:00:00,15:39,Tuesday,Colombo Fort - Badulla,3rd Class,Senior Citizen Concession,180,90,Online,Online,144.0,1,Inspected,0,None
TXN100202,PSG103189,Sithumini Gunawardena,2020-02-18T00:00:00,18:46,Tuesday,Colombo Fort - Trincomalee,3rd Class,Full Fare,180,180,Cash,Station Counter,,2,Inspected,1,Ticket Reuse
TXN100206,PSG100270,Hansika Fernando,2020-02-18T00:00:00,20:06,Tuesday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Online,Online,21.0,1,Not Inspected,0,None
TXN100207,PSG101373,Priyantha de Zoysa,2020-02-19T00:00:00,06:03,Wednesday,Maradana - Puttalam,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN100211,PSG102056,Ruwan Rajapaksha,2020-02-19T00:00:00,06:26,Wednesday,Colombo Fort - Badulla,3rd Class,Government Employee Concession,180,108,Online,Online,65.0,1,Inspected,0,None
TXN100213,PSG103135,Nadeesha Kumara,2020-02-19T00:00:00,08:09,Wednesday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Online,Online,170.0,4,Not Inspected,1,Ticket Reuse
TXN100209,PSG100838,Ruwan Rathnayake,2020-02-19T00:00:00,10:03,Wednesday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Online,Online,92.0,1,Not Inspected,0,None
TXN100208,PSG100763,Lasith Silva,2020-02-19T00:00:00,12:28,Wednesday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Online,Online,392.0,1,Not Inspected,0,None
TXN100210,PSG101402,Chamara Rajapaksha,2020-02-19T00:00:00,14:19,Wednesday,Colombo Fort - Galle,3rd Class,Full Fare,180,180,Online,Online,128.0,1,Not Inspected,0,None
TXN100212,PSG100851,Anushka Jayawardena,2020-02-19T00:00:00,14:36,Wednesday,Colombo Fort - Matara,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN100214,PSG100894,Ishara Kumara,2020-02-20T00:00:00,06:53,Thursday,Colombo Fort - Trincomalee,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN100215,PSG102512,Yasas Silva,2020-02-20T00:00:00,11:25,Thursday,Colombo Fort - Vavuniya,1st Class,Student Concession,950,380,Cash,Station Counter,,1,Not Inspected,0,None
TXN100216,PSG102195,Chamara de Zoysa,2020-02-20T00:00:00,15:11,Thursday,Colombo Fort - Badulla,2nd Class,Student Concession,420,168,Cash,Station Counter,,1,Inspected,0,None
TXN100219,PSG100108,Sunil Fernando,2020-02-21T00:00:00,08:24,Friday,Colombo Fort - Galle,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN100218,PSG101463,Dilani Wickramasinghe,2020-02-21T00:00:00,08:31,Friday,Colombo Fort - Matara,2nd Class,Full Fare,420,420,Online,Online,59.0,1,Not Inspected,0,None
TXN100217,PSG102464,Chamara Bandara,2020-02-21T00:00:00,12:02,Friday,Maradana - Puttalam,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN100220,PSG102417,Chaminda Karunaratne,2020-02-22T00:00:00,06:27,Saturday,Colombo Fort - Trincomalee,3rd Class,Full Fare,180,180,Online,Online,91.0,1,Not Inspected,0,None
TXN100221,PSG102627,Kasun Wickramasinghe,2020-02-22T00:00:00,09:13,Saturday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Online,Online,,1,Inspected,1,Suspicious Resale
TXN100224,PSG102306,Malsha Karunaratne,2020-02-23T00:00:00,10:48,Sunday,Colombo Fort - Kandy,2nd Class,Full Fare,420,420,Online,Online,182.0,1,Inspected,0,None
TXN100222,PSG100465,Kavindi Ekanayake,2020-02-23T00:00:00,11:10,Sunday,Colombo Fort - Batticaloa,3rd Class,Government Employee Concession,180,108,Cash,Station Counter,,1,Inspected,0,None
TXN100223,PSG100951,Hansika Bandara,2020-02-23T00:00:00,11:54,Sunday,Maradana - Puttalam,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Inspected,0,None
TXN100226,PSG103008,Lasith Fernando,2020-02-24T00:00:00,11:30,Monday,Colombo Fort - Trincomalee,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN100225,PSG101756,Saman Silva,2020-02-24T00:00:00,14:23,Monday,Colombo Fort - Badulla,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Inspected,0,None
TXN100229,PSG102706,Nadeesha Wijesekara,2020-02-25T00:00:00,05:14,Tuesday,Colombo Fort - Kurunegala,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN100227,PSG102304,Yasas Rathnayake,2020-02-25T00:00:00,05:49,Tuesday,Colombo Fort - Kandy,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN100228,PSG100494,Ashan Kumara,2020-02-25T00:00:00,05:51,Tuesday,Colombo Fort - Kurunegala,2nd Class,Government Employee Concession,420,231,Cash,Station Counter,,1,Not Inspected,1,Abnormal Concession Usage
TXN100231,PSG103064,Lasith Dissanayake,2020-02-25T00:00:00,06:42,Tuesday,Colombo Fort - Vavuniya,3rd Class,Full Fare,180,180,Online,Online,234.0,1,Not Inspected,0,None
TXN100232,PSG101320,Ashan Weerasinghe,2020-02-25T00:00:00,11:17,Tuesday,Colombo Fort - Kurunegala,3rd Class,Government Employee Concession,180,108,Cash,Station Counter,,1,Not Inspected,0,None
TXN100230,PSG101213,Ruwan Dissanayake,2020-02-25T00:00:00,13:04,Tuesday,Colombo Fort - Galle,3rd Class,Senior Citizen Concession,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN100233,PSG102505,Sanduni Fernando,2020-02-27T00:00:00,09:16,Thursday,Colombo Fort - Jaffna,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN100234,PSG101000,Yasas Fernando,2020-02-27T00:00:00,11:52,Thursday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN100236,PSG102951,Sunil Kumara,2020-02-28T00:00:00,09:58,Friday,Colombo Fort - Matara,3rd Class,Senior Citizen Concession,180,90,Online,Online,368.0,1,Inspected,0,None
TXN100235,PSG102697,Kavindi Perera,2020-02-28T00:00:00,16:30,Friday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Online,Online,114.0,1,Not Inspected,0,None
TXN100237,PSG101072,Kasun Rathnayake,2020-02-29T00:00:00,06:32,Saturday,Colombo Fort - Kandy,3rd Class,Student Concession,180,72,Online,Online,54.0,1,Inspected,0,None
TXN100238,PSG100750,Nadeesha Gunawardena,2020-02-29T00:00:00,20:38,Saturday,Colombo Fort - Batticaloa,3rd Class,Student Concession,180,72,Online,Online,183.0,1,Inspected,0,None
TXN100239,PSG101571,Ravindu Senanayake,2020-03-01T00:00:00,12:36,Sunday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Online,Online,379.0,1,Inspected,0,None
TXN100242,PSG101846,Chamara Wickramasinghe,2020-03-02T00:00:00,08:21,Monday,Maradana - Puttalam,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN100240,PSG101579,Anushka Wijesekara,2020-03-02T00:00:00,17:23,Monday,Colombo Fort - Anuradhapura,2nd Class,Full Fare,420,420,Online,Online,,1,Not Inspected,1,Suspicious Resale
TXN100241,PSG100963,Kasun Silva,2020-03-02T00:00:00,19:14,Monday,Colombo Fort - Trincomalee,3rd Class,Full Fare,180,180,Online,Online,367.0,1,Not Inspected,0,None
TXN100243,PSG102435,Chamara Rajapaksha,2020-03-03T00:00:00,12:05,Tuesday,Colombo Fort - Kandy,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Inspected,0,None
TXN100244,PSG102283,Hansika Herath,2020-03-03T00:00:00,20:44,Tuesday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Season Ticket,180,90,Online,Online,345.0,1,Not Inspected,0,None
TXN100247,PSG100068,Dilani Perera,2020-03-04T00:00:00,05:26,Wednesday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Full Fare,420,420,Online,Online,263.0,1,Not Inspected,0,None
TXN100246,PSG103171,Chathurika Ekanayake,2020-03-04T00:00:00,10:27,Wednesday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Government Employee Concession,420,252,Online,Online,348.0,1,Not Inspected,0,None
TXN100245,PSG102447,Ishara Rathnayake,2020-03-04T00:00:00,19:59,Wednesday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN100252,PSG101885,Nuwan Wickramasinghe,2020-03-05T00:00:00,08:50,Thursday,Colombo Fort - Galle,3rd Class,Government Employee Concession,180,108,Online,Online,,1,Not Inspected,1,Suspicious Resale
TXN100250,PSG100209,Dinesh Karunaratne,2020-03-05T00:00:00,13:58,Thursday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN100248,PSG100217,Ravindu Silva,2020-03-05T00:00:00,15:15,Thursday,Colombo Fort - Kandy,3rd Class,Senior Citizen Concession,180,90,Online,Online,131.0,1,Not Inspected,0,None
TXN100251,PSG101463,Dilani Wickramasinghe,2020-03-05T00:00:00,20:16,Thursday,Colombo Fort - Anuradhapura,1st Class,Student Concession,950,285,Cash,Station Counter,,1,Not Inspected,1,Abnormal Concession Usage
TXN100249,PSG102491,Chamara Rathnayake,2020-03-05T00:00:00,20:28,Thursday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Online,Online,6.0,1,Not Inspected,0,None
TXN100254,PSG101517,Sunil Rajapaksha,2020-03-06T00:00:00,12:21,Friday,Colombo Fort - Ratnapura Line,3rd Class,Government Employee Concession,180,108,Cash,Station Counter,,1,Not Inspected,0,None
TXN100255,PSG100105,Ashan Herath,2020-03-06T00:00:00,12:31,Friday,Colombo Fort - Ratnapura Line,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN100253,PSG101147,Hansika de Zoysa,2020-03-06T00:00:00,14:14,Friday,Maradana - Puttalam,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN100257,PSG100292,Nuwan Abeywardena,2020-03-07T00:00:00,11:41,Saturday,Colombo Fort - Batticaloa,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Inspected,0,None
TXN100256,PSG103033,Tharindu Bandara,2020-03-07T00:00:00,12:01,Saturday,Colombo Fort - Trincomalee,2nd Class,Full Fare,420,420,Online,Online,241.0,5,Not Inspected,1,Ticket Reuse
TXN100259,PSG100537,Ishara Jayawardena,2020-03-07T00:00:00,13:06,Saturday,Colombo Fort - Ratnapura Line,1st Class,Full Fare,950,950,Cash,Station Counter,,1,Not Inspected,0,None
